name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
VinWonders Nam Hội An,15.785995,108.407642,"Vui chơi, Combo",Hội An,25 vé/combo · từ 130.000₫ · mở cửa 09:00–18:00 · vd. [Wonder Ngon] Vé VinWonders Nam Hội An & Xe Buggy & Voucher ẩm thực 300.000 VND; [Wonder Ngon] Vé vào cửa VinWonders Nam Hội An & Buggy | TẶNG Voucher Ẩm thực; [Wonder Ngon] Vé vào cửa VinWonders Nam Hội An & Voucher ẩm thực 300.000 VND,25,130000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-vinwonders-nam-hoi-an-passport-combo-exclusive-ve-vao-cua-xe-buggy-voucher-am-thuc-300000-vnd-tang-voucher-qua-luu-niem-vw02896,https://booking-static.vinpearl.com/tours/fce787978a914e66863264f5925c1d04_tour-kham-pha-van-hoa-viet-vinwonders-nam-hoi-an-668ca102bcc29_vinwonders-nam-hoi-an-ve-vao-cua.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=15.785995%2C108.407642,"venue:vinwonders nam hoi an@15.78599,108.40764"
Bãi biển Cửa Lò,18.77847,105.748687,Vui chơi,Nghệ An,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Bãi biển Cửa Lò. Loại hình: Bãi biển và bờ biển. Địa chỉ: Nghệ An, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/cua-lo-beach-50618503/,https://ak-d.tripcdn.com/images/0HJ3a12000haoc418CEA0.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.778470%2C105.748687,product:e2ff991d-f870-5562-a81f-66307d61b49e
Bảo tàng Quân khu IV,18.658388,105.694558,Vui chơi,Nghệ An,"mở cửa 08:00–16:30 · Bảo tàng Quân khu IV. Loại hình: Bảo Tàng. Địa chỉ: 189 Lê Duẩn, Bến Thủy, Vinh, Nghệ An, Việt Nam. Giờ mở cửa: 08:00–16:30",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/museum-of-military-region-iv-143775480/,https://ak-d.tripcdn.com/images/0HJ6b12000iregdyo6C99.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.658388%2C105.694558,product:c6c76f8f-f7c1-56c2-9047-28a0267fb930
Cổng Thành Nghệ An,18.667856,105.669312,Vui chơi,Nghệ An,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Cổng Thành Nghệ An. Địa chỉ: Thành cổ Vinh, Thành Vinh, Nghệ An, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/cng-thnh-ngh-an-147231702/,https://ak-d.tripcdn.com/images/0HJ4112000iobp6740F72.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.667856%2C105.669312,product:0c89ac18-1b5a-56ae-8112-635239378500
Công viên tam giác,18.676918,105.674861,Vui chơi,Nghệ An,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Công viên tam giác. Địa chỉ: MMGF+QW9, Quang Trung, Thành Vinh, Nghệ An, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/cng-vin-tam-gic-142681792/,https://ak-d.tripcdn.com/images/0HJ1r12000i06kczmDC22.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.676918%2C105.674861,product:b65c9185-8ca1-56bd-99cc-30acb3b008cb
Công viên Trung Tâm,18.667849,105.686751,Vui chơi,Nghệ An,"mở cửa 07:00–22:00 · Công viên Trung Tâm. Địa chỉ: MM9P+4PJ, Thành Vinh, Nghệ An, Việt Nam. Giờ mở cửa: 07:00–22:00",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/central-park-144405138/,https://ak-d.tripcdn.com/images/0HJ5k12000gib9f5cA769.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.667849%2C105.686751,product:327324fc-3058-59a0-9f8f-c44aeb7ee17d
Đền Ông Hoàng Mười,18.640972,105.691569,Vui chơi,Nghệ An,"mở cửa 07:00–19:00 · Đền Ông Hoàng Mười. Địa chỉ: Xóm Xuân Am, Hưng Nguyên, Nghệ An, Việt Nam. Giờ mở cửa: 07:00–19:00",1,,false,,https://vn.trip.com/travel-guide/attraction/hung-nguyen/n-ng-hong-mi-141435774/,https://ak-d.tripcdn.com/images/0HJ2012000itzn7laF1DF.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.640972%2C105.691569,product:d71bb1a7-99b9-5ca8-9198-dbbfa37b6965
Đền Thờ Vua Quang Trung.,18.648464,105.696463,Vui chơi,Nghệ An,"mở cửa Mở cửa cả ngày · Đền Thờ Vua Quang Trung.. Địa chỉ: 178 Đ. Trần Cảnh Bình, Trường Vinh, Nghệ An 460000, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/ni-quyt-n-th-vua-quang-trung-142586332/,https://ak-d.tripcdn.com/images/0HJ3912000i331nlf5B7C.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.648464%2C105.696463,product:ed3a7166-ff55-5e79-bd9c-7e577afa2a78
Khu di tích Kim Liên,18.676419,105.568196,Vui chơi,Nghệ An,"mở cửa 09:00–17:00 · Khu di tích Kim Liên. Địa chỉ: MHG9+H78, Hoàng Trù, Kim Liên, Nghệ An, Việt Nam. Giờ mở cửa: 09:00–17:00",1,,false,,https://vn.trip.com/travel-guide/attraction/kim-lien/qu-hng-bc-h-136720499/,https://ak-d.tripcdn.com/images/0HJ3d12000i4uw9qy5222.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.676419%2C105.568196,product:c74f483a-538b-53f0-a6cd-b168815c11f7
Khu Di tích Kim Liên - Quê Nội Bác Hồ Chí Minh,18.6742,105.5546,Vui chơi,Nghệ An,"mở cửa 07:30–12:00, 13:30–17:00 · Khu Di tích Kim Liên - Quê Nội Bác Hồ Chí Minh. Loại hình: Bảo Tàng. Địa chỉ: Xóm Sen 2, Kim Liên, Nghệ An, Việt Nam. Giờ mở cửa: 07:30–12:00, 13:30–17:00. Thời gian tham quan đề xuất: 2–3 tiếng đồng ",1,,false,,https://vn.trip.com/travel-guide/attraction/kim-lien/kim-lien-relic-136954513/,https://ak-d.tripcdn.com/images/0HJ1012000i74xyos32CF.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.674200%2C105.554600,product:20776483-60d4-5ebd-8719-ae5933711d2e
LOTTE Cinema Vinh,18.687762,105.665742,Vui chơi,Nghệ An,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · LOTTE Cinema Vinh. Địa chỉ: 1 Phan Bội Châu, Vinh Hưng, Nghệ An, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/lotte-cinema-vinh-142870762/,https://ak-d.tripcdn.com/images/0HJ3d12000ik4azue39A7.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.687762%2C105.665742,product:801fe400-3760-5a3e-987c-cccb4e2bfde6
Nhà cụ Hoàng Xuân Đường (Quê Ngoại Bác Hồ),18.676811,105.568949,Vui chơi,Nghệ An,"mở cửa Mở cửa cả ngày · Nhà cụ Hoàng Xuân Đường (Quê Ngoại Bác Hồ). Loại hình: Thắng cảnh lịch sử. Địa chỉ: MHG9+PHG, Hoàng Trù, Kim Liên, Nghệ An, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 1–2 tiếng",1,,false,,https://vn.trip.com/travel-guide/attraction/kim-lien/uncle-hos-birthplace-136838705/,https://ak-d.tripcdn.com/images/0106912000f6tmdka0417.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.676811%2C105.568949,product:d94ff0f9-1a2a-545a-b584-1d56a2e00f07
Quảng trường Bình Minh,18.797993,105.730526,Vui chơi,Nghệ An,"mở cửa Mở cửa cả ngày · Quảng trường Bình Minh. Địa chỉ: Cửa Lò, Nghệ An, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/qung-trng-bnh-minh-146311681/,https://ak-d.tripcdn.com/images/0HJ6712000gwxitd2A653.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.797993%2C105.730526,product:c856bf35-b1d2-56a0-87d8-5111b2faed5b
Sân Vận động Vinh,18.669087,105.669351,Vui chơi,Nghệ An,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Sân Vận động Vinh. Địa chỉ: Đào Tấn, Thành Vinh, Nghệ An, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/vinh-stadium-142908236/,https://ak-d.tripcdn.com/images/0HJ2g12000icyg3wu999B.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.669087%2C105.669351,product:59442c34-612e-57f6-87c1-f4c084e5c72c
Thành cổ Vinh,18.670353,105.669382,Vui chơi,Nghệ An,"mở cửa 07:00–22:00 · Thành cổ Vinh. Loại hình: Thắng cảnh lịch sử. Địa chỉ: Đào Tấn, Thành Vinh, Nghệ An, Việt Nam. Giờ mở cửa: 07:00–22:00. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/vinh-city/old-citadel-of-vinh-136954425/,https://ak-d.tripcdn.com/images/0HJ0612000gf9cc8s3DB2.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=18.670353%2C105.669382,product:1550f7a3-5d14-5823-a985-5ae6b9374ffe
VinWonders Cửa Hội,18.772953,105.751338,"Vui chơi, Combo",Nghệ An,24 vé/combo · từ 80.000₫ · vd. [Người địa phương] - Combo Cáp Treo + Games trên Đảo - Cửa Hội; [Người địa phương] - Cáp Treo 2 Chiều - Cửa Hội; [Người địa phương] - Công Viên Nước - Cửa Hội,24,80000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-vinwonders-cua-hoi-cap-treo-games-tren-dao-vw02659,https://booking-static.vinpearl.com/tours/63c924f8521a4af981666076c5c3b0fe_VinWonders%20Cua%20Hoi%20Summer%20Say%20Hi%20Banner%201920x920px_vinwonders-nam-hoi-an-ve-vao-cua.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=18.772953%2C105.751338,"venue:vinwonders cua hoi@18.77295,105.75134"
Aquafield Nha Trang,12.2146,109.240943,"Vui chơi, Combo",Nha Trang,11 vé/combo · từ 350.000₫ · mở cửa 08:30–20:00 · vd. [Aquafield] - Xông hơi chuẩn Hàn không giới hạn + Vui chơi VinWonders Nha Trang; [Aquafield] - Xông hơi chuẩn Hàn không giới hạn + Vui chơi VinWonders Nha Trang sau 16h; [Aquafield] - [Nam] - Xông hơi chuẩn Hàn 4 tiếng,11,350000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-aquafield-xong-hoi-chuan-han-khong-gioi-han-vui-choi-vinwonders-nha-trang-sau-16h-vw02386,https://booking-static.vinpearl.com/tours/6ba3006c1a56478e835fd631587f739b_1920x920_vinwonders-nha-trang-ve-vao-cua-2-chieu.jpg,osm,venue,,https://www.google.com/maps/search/?api=1&query=12.214600%2C109.240943,"venue:aquafield nha trang@12.21460,109.24094"
Bãi biển Nha Trang,12.236339,109.197853,Vui chơi,Nha Trang,"mở cửa Mở cửa cả ngày · Bãi biển Nha Trang. Loại hình: Bãi biển và bờ biển, Cảnh đêm. Địa chỉ: Khánh Hòa, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 2–6 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/nha-trang/nha-trang-beach-10521723/,https://ak-d.tripcdn.com/images/0106s12000nzh81sg73F0.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.236339%2C109.197853,product:c7fe5256-3d7e-5ea3-b6e6-e1caa39bc8cb
Bùn khoáng nóng I-Resort Nha Trang,12.273192,109.175778,Vui chơi,Nha Trang,"từ 200.000₫ · mở cửa 08:00–17:30 (Thời gian nhận khách kết thúc vào 16:30) · Suối khoáng nóng I-resort, nơi bạn có thể thư giãn ngâm mình trong bùn khoáng nóng sang trọng và chiêm ngưỡng cuộc sống trong kiến trúc vừa truyền thống vừa hiện đại, một không gian thiền định xen kẽ ",1,200000,true,,https://vn.trip.com/travel-guide/attraction/nha-trang/hot-mineral-springs-i-resort-nha-trang-23929096/,https://ak-d.tripcdn.com/images/1lo4b12000evub2jo0A4E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.273192%2C109.175778,product:7d948862-7d2a-5e72-a02f-466fb2137e24
Du thuyền Hoàng Đế,12.211883,109.206456,Vui chơi,Nha Trang,"mở cửa 08:00–17:00 · Du thuyền Hoàng Đế. Loại hình: Tour đi thuyền. Địa chỉ: 74 Tô Hiệu, Nha Trang, Khánh Hòa, Việt Nam. Giờ mở cửa: 08:00–17:00. Thời gian tham quan đề xuất: 3–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/nha-trang/emperor-cruises-origin-nha-trang-33764024/,https://ak-d.tripcdn.com/images/0105s120009w5v1kq8D3F.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.211883%2C109.206456,product:82254c7b-6a19-55bc-9339-9e478ab55f46
Galina Tắm bùn & Spa,12.237544,109.19531,Vui chơi,Nha Trang,"từ 250.000₫ · mở cửa 06:00–23:00 · Galina Tắm bùn & Spa là một điểm nghỉ dưỡng kết hợp liệu pháp thiên nhiên với tiện nghi hiện đại, tọa lạc tại thành phố biển xinh đẹp Nha Trang của Việt Nam. Là một điểm tham quan chuyên về sức khỏe v",1,250000,true,,https://vn.trip.com/travel-guide/attraction/nha-trang/nha-trang-galina-mud-bath-and-spa-33530974/,https://ak-d.tripcdn.com/images/0100m120009nyfpk49CDC.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.237544%2C109.195310,product:5004cbec-260e-52a8-b5d5-a7a0071ba40c
Hòn Chồng,12.27292,109.206493,Vui chơi,Nha Trang,"mở cửa 06:00–18:00 · Hòn Chồng. Loại hình: Bãi biển và bờ biển. Địa chỉ: Bắc Nha Trang, Khánh Hòa 650000, Việt Nam. Giờ mở cửa: 06:00–18:00. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/nha-trang/hon-chong-95180/,https://ak-d.tripcdn.com/images/0103k12000o2b9g97CEB1.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.272920%2C109.206493,product:20b757da-2145-548e-a7f5-e2118cdf680c
hòn Lao,12.360324,109.215507,Vui chơi,Nha Trang,"từ 190.000₫ · mở cửa 07:30–16:30 · Có rất nhiều khỉ trên hòn Lao ở phía bắc Nha Trang. Bạn có thể cho chúng ăn, chơi đùa cùng chúng và xem các màn biểu diễn của những chú khỉ thông minh cùng cún con. Những chú khỉ được thả tự do trên đ",1,190000,true,,https://vn.trip.com/travel-guide/attraction/nha-trang/monkey-island-23117248/,https://ak-d.tripcdn.com/images/01039120009prkem81ABE.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.360324%2C109.215507,product:4eac7175-5dfc-5f4a-a112-cf5e1238b14d
Hòn Mun,12.166145,109.302482,Vui chơi,Nha Trang,"mở cửa Mở cửa cả ngày · Hòn Mun. Loại hình: Tour đi thuyền. Địa chỉ: Nha Trang, Khánh Hòa, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 3–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/nha-trang/hon-mun-140618471/,https://ak-d.tripcdn.com/images/0100w12000o23em4y310D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.166145%2C109.302482,product:92720fe6-7c50-58a1-88bb-de0ee1b0c884
Hòn Tằm,12.175891,109.24301,"Vui chơi, Combo",Nha Trang,"12 vé/combo · từ 300.000₫ · mở cửa Mở cửa quanh năm, 24/7 · vd. Hòn Tằm - Nha Trang; [Tour 2 Đảo] - Vé VinWonders Nha Trang + Đảo Hòn Tằm kèm Buffet Trưa (2 ngày); [Hòn Tằm] - Combo Cano Hòn Tằm + Tắm Biển + Buffet Trưa",12,300000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-hon-tam-nha-trang-tam-bun-vw01850,https://booking-static.vinpearl.com/tours/20b016a4cd724b068fc6e7b508ffd1cf_ảnh%206_httpswwwhontammudbathvnwp-contentuploadssites2720190625-3-2200x700jpg.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=12.175891%2C109.243010,"venue:hon tam@12.17589,109.24301"
Hòn Tre,12.217217,109.243519,Vui chơi,Nha Trang,"từ 150.000₫ · mở cửa Mở cửa quanh năm, 24/7 · Hòn Tre, còn được gọi là Đảo Ngọc Trai, là một điểm nghỉ dưỡng đảo đầy quyến rũ nằm gần thành phố Nha Trang của Việt Nam, thu hút đông đảo du khách nhờ phong cảnh thiên nhiên độc đáo và các hoạt động ",1,150000,true,,https://vn.trip.com/travel-guide/attraction/nha-trang/hon-tre-23898595/,https://ak-d.tripcdn.com/images/100p0z000000mi5kqFD7E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.217217%2C109.243519,product:b476ae38-0305-56a6-9bca-f7feeec0ba3b
Life Puppets Show,12.300642,109.237594,Vui chơi,Nha Trang,"từ 218.847₫ · mở cửa 18:00–19:00 · Đổi mới Di sản Múa rối nước truyền thống & Các loại hình rối mới. Dựa trên di sản của nghệ thuật múa rối nước truyền thống, “LIFE PUPPETS” là sự kết hợp giữa Rối nước Đổi mới - Rối dây - Rối bóng - Rố",1,218847,true,,https://vn.trip.com/travel-guide/attraction/nha-trang/life-puppets-show-136316654/,https://ak-d.tripcdn.com/images/0100x12000f6s5bm1E4C2.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.300642%2C109.237594,product:ff5f7423-e9f7-593b-920f-bc13def73676
Nhà thờ Núi,12.246731,109.188126,Vui chơi,Nha Trang,"mở cửa 08:00–11:30, 14:00–16:00 · Nhà thờ Núi. Địa chỉ: 01 Thái Nguyên, Thành phố, Khánh Hòa 650000, Việt Nam. Giờ mở cửa: 08:00–11:30, 14:00–16:00. Thời gian tham quan đề xuất: 20–45 phút",1,,false,,https://vn.trip.com/travel-guide/attraction/nha-trang/mountain-church-95179/,https://ak-d.tripcdn.com/images/0106e12000o12kfe6BADD.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.246731%2C109.188126,product:55c5117b-dfbb-588e-8797-008e0d980ae3
Tháp Bà Ponagar,12.265367,109.195368,Vui chơi,Nha Trang,"mở cửa 06:00–18:00 · Tháp Bà Ponagar. Loại hình: Thắng cảnh lịch sử. Địa chỉ: 61 Hai Tháng Tư, Bắc Nha Trang, Khánh Hòa 650000, Việt Nam. Giờ mở cửa: 06:00–18:00. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/nha-trang/po-nagar-temple-84900/,https://ak-d.tripcdn.com/images/01070120008inoqrw4BFF.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.265367%2C109.195368,product:3a5706a7-14d6-5b73-945e-8d1b58b62603
Trung Tâm Suối khoáng nóng THÁP BÀ NHA TRANG,12.270216,109.177783,Vui chơi,Nha Trang,"từ 99.000₫ · mở cửa 07:30–17:00 · Trung Tâm Suối khoáng nóng THÁP BÀ NHA TRANG nổi tiếng với bùn khoáng tắm, là nơi tuyệt vời để chơi đùa với bùn. Chỉ với 180.000 VND, bạn có thể ngâm mình trong bồn gỗ chứa đầy bùn nóng, hoặc chỉ với ",1,99000,true,,https://vn.trip.com/travel-guide/attraction/nha-trang/thap-ba-mud-bath-10758425/,https://ak-d.tripcdn.com/images/1lo0j12000rfgxbnj67C2.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.270216%2C109.177783,product:da86165c-4ef8-5b26-b2ed-ae25f7fa3f08
Vinpearl Golf Nha Trang,12.212541,109.259051,Golf,Nha Trang,"từ 1.700.000₫ · [Vinpearl Golf Nha Trang] - Voucher Golf không giới hạn  TUYỆT TÁC SÂN GOLF TRÊN ĐẢO THIÊN ĐƯỜNG Tọa lạc trên hòn đảo được mệnh danh ""quanh năm 360 ngày nắng đẹp"", Vinpearl Golf Nha Trang sở hữu địa h",1,1700000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-vinpearl-golf-nam-hoi-an-khong-gioi-han-so-ho-gn02640,https://booking-static.vinpearl.com/tours/91cb05caafef4787865b47a58102dd6f_Screenshot_6_VinpearlGolf.png,osm,venue,,https://www.google.com/maps/search/?api=1&query=12.212541%2C109.259051,"venue:vinpearl golf nha trang@12.21254,109.25905"
Vinpearl Harbour Nha Trang,12.203295,109.217041,"Vui chơi, Combo",Nha Trang,11 vé/combo · từ 100.000₫ · mở cửa 08:30–20:00 · vd. [Vinpearl Harbour] - Cáp treo + Vé VinWonders Nha Trang (sau 16h) + Xông hơi Aquafield không giới hạn; [Vinpearl Harbour] - Fastpass Cáp Treo (01 chiều bờ - đảo); [Vinpearl Harbour] - Vé Cáp Treo 2 Chiều + Vui chơi Fantasy Kid,11,100000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-vinpearl-harbour-cap-treo-xong-hoi-aquafield-khong-gioi-han-tata-show-vw02500,https://booking-static.vinpearl.com/tours/f24ae13680f54920ae2053701dd8dfb2_34d71a9c3e6b4b7484f9d7cbbc935c26_200dd4dda03e45e0a1add52e4acc11fa_NHT_1796_ve-xem-tata-show-vinwonders-nha-trang_ve-xem-tata-show-vinwonders-nha-trang.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=12.203295%2C109.217041,"venue:vinpearl harbour nha trang@12.20330,109.21704"
VinWonders Nha Trang,12.217049,109.240872,"Vui chơi, Combo",Nha Trang,36 vé/combo · từ 80.000₫ · mở cửa 08:30–20:00 · vd. VinWonders Nha Trang Passport (All-in-one Deals); VinWonders Nha Trang; [Wonder Ngon] - Vé VinWonders Nha Trang + Buggy + Fastpass 3 game hot | Tặng Voucher ẩm thực,36,80000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-vinwonders-nha-trang-vw01622,https://booking-static.vinpearl.com/tours/0ba5cf2b6e4c40b096bed0a71d36b4b6_banner-no-text-web-NTPP_vinwonders-nha-trang.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=12.217049%2C109.240872,"venue:vinwonders nha trang@12.21705,109.24087"
Bãi biển Đồi Dương,10.924222,108.115016,Vui chơi,Phan Thiết,"mở cửa Mở cửa cả ngày · Bãi biển Đồi Dương. Loại hình: Bãi biển và bờ biển. Địa chỉ: 206 Lê Lợi, Phan Thiết, Lâm Đồng 77000, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/doi-duong-beach-143185156/,https://ak-d.tripcdn.com/images/0HJ4q12000isl40esD66C.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.924222%2C108.115016,product:7edd6a84-b304-5375-ae17-60df05e8fc98
Bãi Biển Mũi Né,10.95375,108.306505,Vui chơi,Phan Thiết,"mở cửa Mở cửa cả ngày · Bãi Biển Mũi Né. Loại hình: Bãi biển và bờ biển, Cảnh đêm. Địa chỉ: Đ. Xuân Thủy, Hàm Thuận Bắc, Bình Thuận 77157, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 0.5–1 ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/mui-ne-beach-10758423/,https://ak-d.tripcdn.com/images/100f1f000001gqav73ACA.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.953750%2C108.306505,product:2734b1f4-67ac-54a4-bc46-66fdd638c26e
Công Viên Đồi Dương,10.925517,108.115651,Vui chơi,Phan Thiết,"mở cửa 07:00–22:00 · Công Viên Đồi Dương. Địa chỉ: 206 Lê Lợi, Phan Thiết, Lâm Đồng, Việt Nam. Giờ mở cửa: 07:00–22:00",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/city-150451195/,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.925517%2C108.115651,product:f1dd1f12-7f13-53ed-b23b-2437567f3d58
Công viên nước Wonderland Water Park,10.850051,108.040756,Vui chơi,Phan Thiết,"từ 267.750₫ · mở cửa 09:00–17:00 (Thời gian nhận khách kết thúc vào 16:00) · • Trải nghiệm phiêu lưu dưới nước, mang đến những phút giây kích thích không ngừng cho du khách mọi lứa tuổi. • Khám phá những con sóng tại Vịnh Bão Tố, chinh phục những cầu trượt cao chót vót và đắm ",1,267750,true,,https://vn.trip.com/travel-guide/attraction/phan-thiet/wonderland-water-park-phan-thiet-142610620/,https://ak-d.tripcdn.com/images/1lo7312000cl79jj489F5.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.850051%2C108.040756,product:876af1e0-27bf-56cf-877c-de64ebdb1459
Công viên Võ Văn Kiệt,10.939922,108.106046,Vui chơi,Phan Thiết,"mở cửa Mở cửa cả ngày · Công viên Võ Văn Kiệt. Địa chỉ: Võ Văn Kiệt, Phú Thủy, Lâm Đồng, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/v-vn-kit-park-143793178/,https://ak-d.tripcdn.com/images/0HJ6g12000itnqu3l6945.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.939922%2C108.106046,product:480087b6-0187-5bca-8d74-bc8bdd958286
Dino Park Phan Thiết,10.836847,108.021465,Vui chơi,Phan Thiết,"từ 89.250₫ · mở cửa 09:00–17:00 · Dino Park Phan Thiết (Dino Park Phan Thiết) là một công viên chủ đề tọa lạc tại thành phố Phan Thiết, Việt Nam. Công viên có nhiều khu vui chơi theo chủ đề khủng long, bao gồm cầu trượt hình khủng lon",1,89250,true,,https://vn.trip.com/travel-guide/attraction/phan-thiet/dino-park-phan-thiet-145071352/,https://ak-d.tripcdn.com/images/1lo2812000nh11pnv684D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.836847%2C108.021465,product:0a34a426-5ea7-505c-92fe-23d89c44fdaa
Đồi Cát Đỏ,10.949296,108.29635,Vui chơi,Phan Thiết,"mở cửa Mở cửa cả ngày · Đồi Cát Đỏ. Địa chỉ: 01 Hòn Rơm, ĐT716, Mũi Né, Lâm Đồng, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/red-sand-dunes-98754/,https://ak-d.tripcdn.com/images/0101t12000klf9aqv4418.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.949296%2C108.296350,product:71620b01-ac7e-5e95-a276-ad3d93321733
